Sentence_ID,Token string,Token kind,Contextual features,Morphological features,Part-of-speech features,Type of Named Entity
1056,dua,WORD,,LowerCase,OOV,""""""
1056,kali,WORD,,LowerCase,OOV,""""""
1056,terakhir,WORD,,LowerCase,OOV,""""""
1056,belanja,WORD,,LowerCase,OOV,""""""
1056,di,WORD,,LowerCase,PREP,""""""
1056,tokped,WORD,,LowerCase,OOV,""""""
1056,dapat,WORD,,LowerCase,OOV,""""""
1056,masalah,WORD,,LowerCase,OOV,""""""
1056,juga,WORD,,LowerCase,ADV,""""""
1056,",",OPUNC,,,,""""""
1056,komplain,WORD,,LowerCase,OOV,""""""
1056,ke,WORD,,LowerCase,OOV,""""""
1056,admin,WORD,OPOS,LowerCase,OOV,""""""
1056,keduanya,WORD,,LowerCase,OOV,""""""
1056,solusi,WORD,,LowerCase,OOV,""""""
1056,merugikan,WORD,,LowerCase,OOV,""""""
1056,saya,WORD,,LowerCase,OOV,""""""
1056,selaku,WORD,,LowerCase,OOV,""""""
1056,pembeli,WORD,,LowerCase,OOV,""""""
1056,.,EPUNC,,,,""""""
1056,Akhirnya,WORD,,"TitleCase, CapStart",OOV,""""""
1056,kapok,WORD,,LowerCase,OOV,""""""
1056,beli,WORD,,LowerCase,OOV,""""""
1056,barang,WORD,,LowerCase,OOV,""""""
1056,di,WORD,,LowerCase,PREP,""""""
1056,tokped,WORD,,LowerCase,OOV,""""""
1056,.,EPUNC,,,,""""""
1056,Dari,WORD,,"TitleCase, CapStart",PREP,""""""
1056,awal,WORD,,LowerCase,OOV,""""""
1056,berdiri,WORD,,LowerCase,OOV,""""""
1056,tokopedia,WORD,,LowerCase,OOV,""""""
1056,itu,WORD,,LowerCase,OOV,""""""
1056,jadi,WORD,,LowerCase,OOV,""""""
1056,mp,WORD,,LowerCase,OOV,""""""
1056,utama,WORD,,LowerCase,OOV,""""""
1056,padahal,WORD,,LowerCase,OOV,""""""
1056,",",OPUNC,,,,""""""
1056,beli,WORD,,LowerCase,OOV,""""""
1056,barang,WORD,,LowerCase,OOV,""""""
1056,kayaknya,WORD,,LowerCase,OOV,""""""
1056,udah,WORD,,LowerCase,ADV,""""""
1056,ratusan,WORD,,LowerCase,OOV,""""""
1056,kali,WORD,,LowerCase,OOV,""""""
1056,.,EPUNC,,,,""""""
1057,Bang,WORD,,"TitleCase, CapStart",OOV,""""""
1057,klo,WORD,,LowerCase,OOV,""""""
1057,kaya,WORD,,LowerCase,OOV,""""""
1057,gini,WORD,,LowerCase,OOV,""""""
1057,tuh,WORD,,LowerCase,OOV,""""""
1057,berarti,WORD,,LowerCase,OOV,""""""
1057,DM,WORD,,"UpperCase, CapStart",NOUN,""""""
1057,toko,WORD,,LowerCase,OOV,""""""
1057,nya,WORD,,LowerCase,PRON,""""""
1057,dulu,WORD,,LowerCase,OOV,""""""
1057,kan,WORD,,LowerCase,OOV,""""""
1057,ya,WORD,,LowerCase,OOV,""""""
1057,?,EPUNC,,,,""""""
1057,Bilang,WORD,,"TitleCase, CapStart",OOV,""""""
1057,klo,WORD,,LowerCase,OOV,""""""
1057,mau,WORD,,LowerCase,ADV,""""""
1057,beli,WORD,,LowerCase,OOV,""""""
1057,barang,WORD,,LowerCase,OOV,""""""
1057,",",OPUNC,,,,""""""
1057,tapi,WORD,,LowerCase,OOV,""""""
1057,mau,WORD,,LowerCase,ADV,""""""
1057,diambil,WORD,,LowerCase,OOV,""""""
1057,gitu2,WORD,,"LowerCase, CharDigit",OOV,""""""
1057,ya,WORD,,LowerCase,OOV,""""""
1057,?,EPUNC,,,,""""""
1057,Tapi,WORD,,"TitleCase, CapStart",OOV,""""""
1057,kadang,WORD,,LowerCase,OOV,""""""
1057,kan,WORD,,LowerCase,OOV,""""""
1057,toko,WORD,,LowerCase,OOV,""""""
1057,nya,WORD,,LowerCase,PRON,""""""
1057,bukan,WORD,,LowerCase,OOV,""""""
1057,toko,WORD,,LowerCase,OOV,""""""
1057,tapi,WORD,,LowerCase,OOV,""""""
1057,rumah,WORD,,LowerCase,OOV,""""""
1057,gitu,WORD,,LowerCase,OOV,""""""
1057,",",OPUNC,,,,""""""
1057,apa,WORD,,LowerCase,OOV,""""""
1057,ga,WORD,,LowerCase,ADV,""""""
1057,semua,WORD,,LowerCase,OOV,""""""
1057,toko,WORD,,LowerCase,OOV,""""""
1057,bisa,WORD,,LowerCase,OOV,""""""
1057,gitu,WORD,,LowerCase,OOV,""""""
1057,ya,WORD,,LowerCase,OOV,""""""
1057,?,EPUNC,,,,""""""
1057,Istri,WORD,,"TitleCase, CapStart",OOV,""""""
1057,saya,WORD,,LowerCase,OOV,""""""
1057,mau,WORD,,LowerCase,ADV,""""""
1057,beli,WORD,,LowerCase,OOV,""""""
1057,laptop,WORD,,LowerCase,OOV,""""""
1057,",",OPUNC,,,,""""""
1057,tapi,WORD,,LowerCase,OOV,""""""
1057,takut,WORD,,LowerCase,OOV,""""""
1057,yang,WORD,,LowerCase,OOV,""""""
1057,kaya,WORD,,LowerCase,OOV,""""""
1057,gini2,WORD,,"LowerCase, CharDigit",OOV,""""""
1057,.,EPUNC,,,,""""""
1057,.,EPUNC,,,,""""""
1057,.,EPUNC,,,,""""""
1058,Ini,WORD,,"TitleCase, CapStart",OOV,""""""
1058,pelajaran,WORD,,LowerCase,OOV,""""""
1058,aja,WORD,,LowerCase,OOV,""""""
1058,",",OPUNC,,,,""""""
1058,jangan,WORD,,LowerCase,OOV,""""""
1058,pernah,WORD,,LowerCase,OOV,""""""
1058,beli,WORD,,LowerCase,OOV,""""""
1058,alat,WORD,,LowerCase,OOV,""""""
1058,elektronik,WORD,,LowerCase,OOV,""""""
1058,dan,WORD,,LowerCase,OOV,""""""
1058,barang,WORD,,LowerCase,OOV,""""""
1058,apapun,WORD,,LowerCase,OOV,""""""
1058,yang,WORD,,LowerCase,OOV,""""""
1058,sekiranya,WORD,,LowerCase,OOV,""""""
1058,harganya,WORD,,LowerCase,OOV,""""""
1058,cukup,WORD,,LowerCase,OOV,""""""
1058,mahal,WORD,,LowerCase,OOV,""""""
1058,lewat,WORD,,LowerCase,OOV,""""""
1058,marketplace,WORD,,LowerCase,OOV,""""""
1058,manapun,WORD,,LowerCase,OOV,""""""
1058,.,EPUNC,,,,""""""
1058,Mending,WORD,,"TitleCase, CapStart",OOV,""""""
1058,beli,WORD,,LowerCase,OOV,""""""
1058,di,WORD,,LowerCase,PREP,""""""
1058,toko,WORD,,LowerCase,OOV,""""""
1058,offline,WORD,,LowerCase,OOV,""""""
1058,terus,WORD,,LowerCase,OOV,""""""
1058,ambil,WORD,,LowerCase,OOV,""""""
1058,barangnya,WORD,,LowerCase,OOV,""""""
1058,langsung,WORD,,LowerCase,OOV,""""""
1058,.,EPUNC,,,,""""""
1059,bbrp,WORD,,LowerCase,OOV,""""""
1059,kali,WORD,,LowerCase,OOV,""""""
1059,dpt,WORD,,LowerCase,OOV,""""""
1059,pengalaman,WORD,,LowerCase,OOV,""""""
1059,belanja,WORD,,LowerCase,OOV,""""""
1059,yg,WORD,,LowerCase,OOV,""""""
1059,buruk,WORD,,LowerCase,OOV,""""""
1059,di,WORD,,LowerCase,PREP,""""""
1059,",",OPUNC,,,,""""""
1059,CSnya,WORD,,,OOV,""""""
1059,ga,WORD,,LowerCase,ADV,""""""
1059,helpful,WORD,,LowerCase,OOV,""""""
1059,dan,WORD,,LowerCase,OOV,""""""
1059,cenderung,WORD,,LowerCase,OOV,""""""
1059,kayak,WORD,,LowerCase,OOV,""""""
1059,bot,WORD,,LowerCase,OOV,""""""
1059,",",OPUNC,,,,""""""
1059,ga,WORD,,LowerCase,ADV,""""""
1059,bisa,WORD,,LowerCase,OOV,""""""
1059,kasih,WORD,,LowerCase,OOV,""""""
1059,solusi,WORD,,LowerCase,OOV,""""""
1059,yg,WORD,,LowerCase,OOV,""""""
1059,bener,WORD,,LowerCase,OOV,""""""
1059,.,EPUNC,,,,""""""
1059,Apalagi,WORD,,"TitleCase, CapStart",OOV,""""""
1059,kalo,WORD,,LowerCase,OOV,""""""
1059,masalahnya,WORD,,LowerCase,OOV,""""""
1059,di,WORD,,LowerCase,PREP,""""""
1059,pihak,WORD,,LowerCase,OOV,""""""
1059,kurir,WORD,,LowerCase,OOV,""""""
1059,.,EPUNC,,,,""""""
1059,.,EPUNC,,,,""""""
1059,Capek,WORD,,"TitleCase, CapStart",OOV,""""""
1059,hati,WORD,,LowerCase,OOV,""""""
1059,aja,WORD,,LowerCase,OOV,""""""
1059,",",OPUNC,,,,""""""
1059,ujung2nya,WORD,,"LowerCase, CharDigit",OOV,""""""
1059,kita,WORD,,LowerCase,OOV,""""""
1059,sbgai,WORD,,LowerCase,OOV,""""""
1059,buyer,WORD,,LowerCase,OOV,""""""
1059,yg,WORD,,LowerCase,OOV,""""""
1059,rugi,WORD,,LowerCase,OOV,""""""
1059,.,EPUNC,,,,""""""
1060,Iya,WORD,,"TitleCase, CapStart",OOV,""""""
1060,nih,WORD,,LowerCase,OOV,""""""
1060,respon,WORD,,LowerCase,OOV,""""""
1060,masa,WORD,,LowerCase,OOV,""""""
1060,begitu,WORD,,LowerCase,OOV,""""""
1060,doang,WORD,,LowerCase,OOV,""""""
1060,.,EPUNC,,,,""""""
1060,Harusnya,WORD,,"TitleCase, CapStart",OOV,""""""
1060,dia,WORD,,LowerCase,OOV,""""""
1060,investigasi,WORD,,LowerCase,OOV,""""""
1060,lebih,WORD,,LowerCase,OOV,""""""
1060,jauh,WORD,,LowerCase,OOV,""""""
1060,dengan,WORD,,LowerCase,OOV,""""""
1060,minta,WORD,,LowerCase,OOV,""""""
1060,foto,WORD,,LowerCase,OOV,""""""
1060,pas,WORD,,LowerCase,OOV,""""""
1060,buyer,WORD,,LowerCase,OOV,""""""
1060,nerima,WORD,,LowerCase,OOV,""""""
1060,barang,WORD,,LowerCase,OOV,""""""
1060,ke,WORD,,LowerCase,OOV,""""""
1060,si,WORD,,LowerCase,OOV,""""""
1060,driver,WORD,,LowerCase,OOV,""""""
1060,.,EPUNC,,,,""""""
1061,Kalo,WORD,,"TitleCase, CapStart",OOV,""""""
1061,saya,WORD,,LowerCase,OOV,""""""
1061,transaksi,WORD,,LowerCase,OOV,""""""
1061,via,WORD,,LowerCase,OOV,""""""
1061,tokped,WORD,,LowerCase,OOV,""""""
1061,tetep,WORD,,LowerCase,OOV,""""""
1061,",",OPUNC,,,,""""""
1061,kan,WORD,,LowerCase,OOV,""""""
1061,lumayan,WORD,,LowerCase,OOV,""""""
1061,promo2,WORD,,"LowerCase, CharDigit",OOV,""""""
1061,nya,WORD,,LowerCase,PRON,""""""
1061,",",OPUNC,,,,""""""
1061,tapi,WORD,,LowerCase,OOV,""""""
1061,sayanya,WORD,,LowerCase,OOV,""""""
1061,sendiri,WORD,,LowerCase,OOV,""""""
1061,sudah,WORD,,LowerCase,OOV,""""""
1061,di,WORD,,LowerCase,PREP,""""""
1061,toko,WORD,,LowerCase,OOV,""""""
1061,laptopnya,WORD,,LowerCase,OOV,""""""
1061,.,EPUNC,,,,""""""
1061,Jadi,WORD,,"TitleCase, CapStart",OOV,""""""
1061,nanti,WORD,,LowerCase,OOV,""""""
1061,driver,WORD,,LowerCase,OOV,""""""
1061,gabawa,WORD,,LowerCase,OOV,""""""
1061,apa2,WORD,,"LowerCase, CharDigit",OOV,""""""
1061,karna,WORD,,LowerCase,OOV,""""""
1061,laptopnya,WORD,,LowerCase,OOV,""""""
1061,saya,WORD,,LowerCase,OOV,""""""
1061,yang,WORD,,LowerCase,OOV,""""""
1061,bawa,WORD,,LowerCase,OOV,""""""
1061,langsung,WORD,,LowerCase,OOV,""""""
1061,sendiri,WORD,,LowerCase,OOV,""""""
1061,.,EPUNC,,,,""""""
1062,better,WORD,,LowerCase,OOV,""""""
1062,ganti,WORD,,LowerCase,OOV,""""""
1062,ecommerce,WORD,,LowerCase,OOV,""""""
1062,kak,WORD,,LowerCase,NOUN,""""""
1062,",",OPUNC,,,,""""""
1062,sy,WORD,,LowerCase,OOV,""""""
1062,belanja,WORD,,LowerCase,OOV,""""""
1062,brg,WORD,,LowerCase,NOUN,""""""
1062,di,WORD,,LowerCase,PREP,""""""
1062,bwh,WORD,,LowerCase,OOV,""""""
1062,100rb,WORD,,"LowerCase, CharDigit",OOV,""""""
1062,aj,WORD,,LowerCase,OOV,""""""
1062,ketipu,WORD,,LowerCase,OOV,""""""
1062,seller,WORD,,LowerCase,OOV,""""""
1062,di,WORD,,LowerCase,PREP,""""""
1062,pas,WORD,,LowerCase,OOV,""""""
1062,ngadu,WORD,,LowerCase,OOV,""""""
1062,mlh,WORD,,LowerCase,OOV,""""""
1062,seller,WORD,,LowerCase,OOV,""""""
1062,ny,WORD,,LowerCase,PRON,""""""
1062,di,WORD,,LowerCase,PREP,""""""
1062,menangin,WORD,,LowerCase,OOV,""""""
1062,Skrg,WORD,,"TitleCase, CapStart",ADV,""""""
1062,beralih,WORD,,LowerCase,OOV,""""""
1062,ke,WORD,,LowerCase,OOV,""""""
1062,sih,WORD,,LowerCase,OOV,""""""
1062,oren,WORD,,LowerCase,OOV,""""""
1062,belanja,WORD,,LowerCase,OOV,""""""
1062,brp,WORD,,LowerCase,OOV,""""""
1062,belas,WORD,,LowerCase,OOV,""""""
1062,jt,WORD,,LowerCase,OOV,""""""
1062,pun,WORD,,LowerCase,OOV,""""""
1062,aman,WORD,,LowerCase,OOV,""""""
1062,",",OPUNC,,,,""""""
1062,pdhl,WORD,,LowerCase,OOV,""""""
1062,sy,WORD,,LowerCase,OOV,""""""
1062,dl,WORD,,LowerCase,OOV,""""""
1062,ngga,WORD,,LowerCase,OOV,""""""
1062,mau,WORD,,LowerCase,ADV,""""""
1062,belanja,WORD,,LowerCase,OOV,""""""
1062,klo,WORD,,LowerCase,OOV,""""""
1062,nga,WORD,,LowerCase,OOV,""""""
1062,di,WORD,,LowerCase,PREP,""""""
1062,.,EPUNC,,,,""""""
1062,.,EPUNC,,,,""""""
1062,.,EPUNC,,,,""""""
1062,skrg,WORD,,LowerCase,ADV,""""""
1062,malah,WORD,,LowerCase,OOV,""""""
1062,haram,WORD,,LowerCase,OOV,""""""
1062,belanja,WORD,,LowerCase,OOV,""""""
1062,disna,WORD,,LowerCase,OOV,""""""
1063,Bungkusan,WORD,,"TitleCase, CapStart",OOV,""""""
1063,yg,WORD,,LowerCase,OOV,""""""
1063,kiri,WORD,,LowerCase,OOV,""""""
1063,masih,WORD,,LowerCase,OOV,""""""
1063,rapi,WORD,,LowerCase,OOV,""""""
1063,",",OPUNC,,,,""""""
1063,bungkusan,WORD,,LowerCase,OOV,""""""
1063,yg,WORD,,LowerCase,OOV,""""""
1063,kanan,WORD,,LowerCase,OOV,""""""
1063,udh,WORD,,LowerCase,OOV,""""""
1063,jelek,WORD,,LowerCase,OOV,""""""
1063,gitu,WORD,,LowerCase,OOV,""""""
1064,saya,WORD,,LowerCase,OOV,""""""
1064,sdh,WORD,,LowerCase,OOV,""""""
1064,lama,WORD,,LowerCase,OOV,""""""
1064,berhenti,WORD,,LowerCase,OOV,""""""
1064,belanja,WORD,,LowerCase,OOV,""""""
1064,di,WORD,,LowerCase,PREP,""""""
1064,kak,WORD,,LowerCase,NOUN,""""""
1064,karna,WORD,,LowerCase,OOV,""""""
1064,kmrn,WORD,,LowerCase,OOV,""""""
1064,pas,WORD,,LowerCase,OOV,""""""
1064,bl,WORD,,LowerCase,OOV,""""""
1064,brg,WORD,,LowerCase,NOUN,""""""
1064,di,WORD,,LowerCase,PREP,""""""
1064,curangi,WORD,,LowerCase,OOV,""""""
1064,seller,WORD,,LowerCase,OOV,""""""
1064,via,WORD,,LowerCase,OOV,""""""
1064,thread,WORD,,LowerCase,OOV,""""""
1064,lapak,WORD,,LowerCase,OOV,""""""
1064,ny,WORD,,LowerCase,PRON,""""""
1064,.,EPUNC,,,,""""""
1064,.,EPUNC,,,,""""""
1064,.,EPUNC,,,,""""""
1064,ngadu,WORD,,LowerCase,OOV,""""""
1064,ke,WORD,,LowerCase,OOV,""""""
1064,mlh,WORD,,LowerCase,OOV,""""""
1064,dana,WORD,,LowerCase,OOV,""""""
1064,ny,WORD,,LowerCase,PRON,""""""
1064,di,WORD,,LowerCase,PREP,""""""
1064,trs,WORD,,LowerCase,OOV,""""""
1064,kan,WORD,,LowerCase,OOV,""""""
1064,ke,WORD,,LowerCase,OOV,""""""
1064,penjual,WORD,,LowerCase,OOV,""""""
1064,.,EPUNC,,,,""""""
1064,lsg,WORD,,LowerCase,OOV,""""""
1064,dari,WORD,,LowerCase,PREP,""""""
1064,situ,WORD,,LowerCase,OOV,""""""
1064,hps,WORD,,LowerCase,OOV,""""""
1064,app,WORD,,LowerCase,OOV,""""""
1064,di,WORD,,LowerCase,PREP,""""""
1064,hp,WORD,,LowerCase,OOV,""""""
1064,dan,WORD,,LowerCase,OOV,""""""
1064,mulai,WORD,,LowerCase,OOV,""""""
1064,coba,WORD,,LowerCase,OOV,""""""
1064,instal,WORD,,LowerCase,OOV,""""""
1064,ecommerce,WORD,,LowerCase,OOV,""""""
1064,si,WORD,,LowerCase,OOV,""""""
1064,oren,WORD,,LowerCase,OOV,""""""
1064,",",OPUNC,,,,""""""
1064,pdhl,WORD,,LowerCase,OOV,""""""
1064,dl,WORD,,LowerCase,OOV,""""""
1064,saya,WORD,,LowerCase,OOV,""""""
1064,setia,WORD,,LowerCase,OOV,""""""
1064,sm,WORD,,LowerCase,OOV,""""""
1064,si,WORD,,LowerCase,OOV,""""""
1064,ijo,WORD,,LowerCase,OOV,""""""
1065,Mna,WORD,,"TitleCase, CapStart",OOV,""""""
1065,ada,WORD,,LowerCase,VERB,""""""
1065,packing,WORD,,LowerCase,OOV,""""""
1065,jelek,WORD,,LowerCase,OOV,""""""
1065,bgtu,WORD,,LowerCase,OOV,""""""
1065,😂,PUNC,,,OOV,""""""
1065,kok,WORD,,LowerCase,OOV,""""""
1065,bs,WORD,,LowerCase,OOV,""""""
1065,bilang,WORD,,LowerCase,OOV,""""""
1065,sm,WORD,,LowerCase,OOV,""""""
1066,Barang,WORD,,"TitleCase, CapStart",OOV,""""""
1066,yg,WORD,,LowerCase,OOV,""""""
1066,bernilai,WORD,,LowerCase,OOV,""""""
1066,jutaan,WORD,,LowerCase,OOV,""""""
1066,jangan,WORD,,LowerCase,OOV,""""""
1066,pernah,WORD,,LowerCase,OOV,""""""
1066,beli,WORD,,LowerCase,OOV,""""""
1066,online,WORD,,LowerCase,OOV,""""""
1066,karna,WORD,,LowerCase,OOV,""""""
1066,byk,WORD,,LowerCase,OOV,""""""
1066,ojol,WORD,,LowerCase,OOV,""""""
1066,jokian,WORD,,LowerCase,OOV,""""""
1066,.,EPUNC,,,,""""""
1067,Keliatan,WORD,,"TitleCase, CapStart",OOV,""""""
1067,bgt,WORD,,LowerCase,OOV,""""""
1067,dibuka,WORD,,LowerCase,OOV,""""""
1067,itu,WORD,,LowerCase,OOV,""""""
1067,lakbannya,WORD,,LowerCase,OOV,""""""
1067,jelek,WORD,,LowerCase,OOV,""""""
1067,bgt,WORD,,LowerCase,OOV,""""""
1068,wallahi,WORD,,LowerCase,OOV,""""""
1068,.,EPUNC,,,,""""""
1068,.,EPUNC,,,,""""""
1068,.,EPUNC,,,,""""""
1068,jadi,WORD,,LowerCase,OOV,""""""
1068,barangnya,WORD,,LowerCase,OOV,""""""
1068,dibawa,WORD,,LowerCase,OOV,""""""
1068,lagi,WORD,,LowerCase,OOV,""""""
1068,?,EPUNC,,,,""""""
1068,?,EPUNC,,,,""""""
1068,?,EPUNC,,,,""""""
1068,?,EPUNC,,,,""""""
1069,wah,WORD,,LowerCase,OOV,""""""
1069,serem,WORD,,LowerCase,OOV,""""""
1069,ya,WORD,,LowerCase,OOV,""""""
1069,klo,WORD,,LowerCase,OOV,""""""
1069,kaya,WORD,,LowerCase,OOV,""""""
1069,gini,WORD,,LowerCase,OOV,""""""
1069,kita,WORD,,LowerCase,OOV,""""""
1069,gapunya,WORD,,LowerCase,OOV,""""""
1069,power,WORD,,LowerCase,OOV,""""""
1069,apa,WORD,,LowerCase,OOV,""""""
1069,apa,WORD,,LowerCase,OOV,""""""
1069,klo,WORD,,LowerCase,OOV,""""""
1069,cara,WORD,,LowerCase,OOV,""""""
1069,review,WORD,,LowerCase,OOV,""""""
1069,kendalanya,WORD,,LowerCase,OOV,""""""
1069,seperti,WORD,,LowerCase,OOV,""""""
1069,itu,WORD,,LowerCase,OOV,""""""
1069,",",OPUNC,,,,""""""
1069,asal,WORD,,LowerCase,OOV,""""""
1069,terima,WORD,,LowerCase,OOV,""""""
1069,bukti,WORD,,LowerCase,OOV,""""""
1069,pengiriman,WORD,,LowerCase,OOV,""""""
1069,driver,WORD,,LowerCase,OOV,""""""
1069,yg,WORD,,LowerCase,OOV,""""""
1069,mana,WORD,,LowerCase,PREP,""""""
1069,gk,WORD,,LowerCase,OOV,""""""
1069,sesuai,WORD,,LowerCase,OOV,""""""
1069,jamnya,WORD,,LowerCase,OOV,""""""
1069,",",OPUNC,,,,""""""
1069,itu,WORD,,LowerCase,OOV,""""""
1069,yg,WORD,,LowerCase,OOV,""""""
1069,priksa,WORD,,LowerCase,OOV,""""""
1069,kendala,WORD,,LowerCase,OOV,""""""
1069,bot,WORD,,LowerCase,OOV,""""""
1069,apa,WORD,,LowerCase,OOV,""""""
1069,human,WORD,,LowerCase,OOV,""""""
1069,sih,WORD,,LowerCase,OOV,""""""
1069,?,EPUNC,,,,""""""
1069,atau,WORD,,LowerCase,OOV,""""""
1069,human,WORD,,LowerCase,OOV,""""""
1069,yg,WORD,,LowerCase,OOV,""""""
1069,asal,WORD,,LowerCase,OOV,""""""
1069,aja,WORD,,LowerCase,OOV,""""""
1069,kerjanya,WORD,,LowerCase,OOV,""""""
1069,masa,WORD,,LowerCase,OOV,""""""
1069,harus,WORD,,LowerCase,OOV,""""""
1069,viral,WORD,,LowerCase,OOV,""""""
1069,dl,WORD,,LowerCase,OOV,""""""
1070,Betul,WORD,,"TitleCase, CapStart",OOV,""""""
1070,.,EPUNC,,,,""""""
1070,Sindikat,WORD,,"TitleCase, CapStart",OOV,""""""
1070,spt,WORD,,LowerCase,OOV,""""""
1070,ini,WORD,,LowerCase,OOV,""""""
1070,di,WORD,,LowerCase,PREP,""""""
1070,ekspedisi,WORD,,LowerCase,OOV,""""""
1070,apapun,WORD,,LowerCase,OOV,""""""
1070,bakal,WORD,,LowerCase,OOV,""""""
1070,tetep,WORD,,LowerCase,OOV,""""""
1070,ada,WORD,,LowerCase,VERB,""""""
1070,.,EPUNC,,,,""""""
1070,Aku,WORD,,"TitleCase, CapStart",OOV,""""""
1070,udah,WORD,,LowerCase,ADV,""""""
1070,puluhan,WORD,,LowerCase,OOV,""""""
1070,kali,WORD,,LowerCase,OOV,""""""
1070,beli,WORD,,LowerCase,OOV,""""""
1070,elektronik,WORD,,LowerCase,OOV,""""""
1070,di,WORD,,LowerCase,PREP,""""""
1070,tokped,WORD,,LowerCase,OOV,""""""
1070,",",OPUNC,,,,""""""
1070,belanja,WORD,,LowerCase,OOV,""""""
1070,barang,WORD,,LowerCase,OOV,""""""
1070,receh,WORD,,LowerCase,OOV,""""""
1070,sampe,WORD,,LowerCase,OOV,""""""
1070,nominal,WORD,,LowerCase,OOV,""""""
1070,ratusan,WORD,,LowerCase,OOV,""""""
1070,juta,WORD,,LowerCase,OOV,""""""
1070,",",OPUNC,,,,""""""
1070,pernah,WORD,,LowerCase,OOV,""""""
1070,juga,WORD,,LowerCase,ADV,""""""
1070,1x,WORD,,"LowerCase, CharDigit",OOV,""""""
1070,kecolongan,WORD,,LowerCase,OOV,""""""
1070,tapi,WORD,,LowerCase,OOV,""""""
1070,alhamdulillah,WORD,,LowerCase,OOV,""""""
1070,uangnya,WORD,,LowerCase,OOV,""""""
1070,balik,WORD,,LowerCase,OOV,""""""
1071,pas,WORD,,LowerCase,OOV,""""""
1071,saya,WORD,,LowerCase,OOV,""""""
1071,tau,WORD,,LowerCase,OOV,""""""
1071,pesanan,WORD,,LowerCase,OOV,""""""
1071,sudah,WORD,,LowerCase,OOV,""""""
1071,diselesaikan,WORD,,LowerCase,OOV,""""""
1071,saya,WORD,,LowerCase,OOV,""""""
1071,langsung,WORD,,LowerCase,OOV,""""""
1071,turun,WORD,,LowerCase,OOV,""""""
1071,ke,WORD,,LowerCase,OOV,""""""
1071,pos,WORD,,LowerCase,OOV,""""""
1071,security,WORD,,LowerCase,OOV,""""""
1071,sesuai,WORD,,LowerCase,OOV,""""""
1071,foto,WORD,,LowerCase,OOV,""""""
1071,yang,WORD,,LowerCase,OOV,""""""
1071,dia,WORD,,LowerCase,OOV,""""""
1071,kasih,WORD,,LowerCase,OOV,""""""
1071,.,EPUNC,,,,""""""
1071,lalu,WORD,,LowerCase,OOV,""""""
1071,tidak,WORD,,LowerCase,OOV,""""""
1071,barangnya,WORD,,LowerCase,OOV,""""""
1071,dan,WORD,,LowerCase,OOV,""""""
1071,sebagai,WORD,,LowerCase,OOV,""""""
1071,info,WORD,,LowerCase,OOV,""""""
1071,security,WORD,,LowerCase,OOV,""""""
1071,gedung,WORD,,LowerCase,OOV,""""""
1071,tidak,WORD,,LowerCase,OOV,""""""
1071,boleh,WORD,,LowerCase,OOV,""""""
1071,menerima,WORD,,LowerCase,OOV,""""""
1071,barang,WORD,,LowerCase,OOV,""""""
1071,apapun,WORD,,LowerCase,OOV,""""""
1071,.,EPUNC,,,,""""""
1072,lebih,WORD,,LowerCase,OOV,""""""
1072,bermasalah,WORD,,LowerCase,OOV,""""""
1072,di,WORD,,LowerCase,PREP,""""""
1072,oknum,WORD,,LowerCase,OOV,""""""
1072,ekspedisinya,WORD,,LowerCase,OOV,""""""
1072,klo,WORD,,LowerCase,OOV,""""""
1072,kasus,WORD,,LowerCase,OOV,""""""
1072,kek,WORD,,LowerCase,OOV,""""""
1072,gini,WORD,,LowerCase,OOV,""""""
1072,",",OPUNC,,,,""""""
1072,mau,WORD,,LowerCase,ADV,""""""
1072,marketplcae,WORD,,LowerCase,OOV,""""""
1072,atau,WORD,,LowerCase,OOV,""""""
1072,bukan,WORD,,LowerCase,OOV,""""""
1072,klo,WORD,,LowerCase,OOV,""""""
1072,pengirimnya,WORD,,LowerCase,OOV,""""""
1072,niat,WORD,,LowerCase,OOV,""""""
1072,kriminal,WORD,,LowerCase,OOV,""""""
1072,ya,WORD,,LowerCase,OOV,""""""
1072,pasti,WORD,,LowerCase,OOV,""""""
1072,kejadian,WORD,,LowerCase,OOV,""""""
1073,tp,WORD,,LowerCase,OOV,""""""
1073,itu,WORD,,LowerCase,OOV,""""""
1073,dia,WORD,,LowerCase,OOV,""""""
1073,ada,WORD,,LowerCase,VERB,""""""
1073,foto,WORD,,LowerCase,OOV,""""""
1073,pas,WORD,,LowerCase,OOV,""""""
1073,dia,WORD,,LowerCase,OOV,""""""
1073,nyelesain,WORD,,LowerCase,OOV,""""""
1073,pesenannya,WORD,,LowerCase,OOV,""""""
1073,kak,WORD,,LowerCase,NOUN,""""""
1073,harusnya,WORD,,LowerCase,OOV,""""""
1073,sistematisnya,WORD,,LowerCase,OOV,""""""
1073,sama,WORD,,LowerCase,OOV,""""""
1073,dong,WORD,,LowerCase,OOV,""""""
1074,Emmm,WORD,,"TitleCase, CapStart",OOV,""""""
1074,gimana,WORD,,LowerCase,OOV,""""""
1074,ya,WORD,,LowerCase,OOV,""""""
1074,",",OPUNC,,,,""""""
1074,emang,WORD,,LowerCase,OOV,""""""
1074,foto,WORD,,LowerCase,OOV,""""""
1074,barang,WORD,,LowerCase,OOV,""""""
1074,pas,WORD,,LowerCase,OOV,""""""
1074,kita,WORD,,LowerCase,OOV,""""""
